"","YearStart","LocationAbbr","LocationDesc","Question","DataValueUnit","DataValue","Question_short"
"2043",2021,"AZ","Arizona","Current cigarette smoking among adults","%",13.5,"smoking"
"2044",2021,"AZ","Arizona","Average mentally unhealthy days among adults","Number",2.8,"badDays"
"2045",2021,"AZ","Arizona","Unemployment rate among people 16 years and older in the labor force","%",5.7,"unemployment"
"2046",2021,"DE","Delaware","Depression among adults","%",17.4,"depression"
"2047",2021,"DC","District of Columbia","No leisure-time physical activity among adults","%",16.4,"noActivity"
"2048",2021,"AZ","Arizona","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",158.3,"cardioDeath"
"2049",2021,"DE","Delaware","Routine checkup within the past year among adults","%",74.8,"doctor"
"2050",2021,"CO","Colorado","No broadband internet subscription among households","%",7.1,"noInternet"
"2051",2021,"CO","Colorado","Obesity among adults","%",25.1,"obesity"
"2052",2021,"DE","Delaware","No broadband internet subscription among households","%",8,"noInternet"
"2053",2021,"CA","California","No leisure-time physical activity among adults","%",19.9,"noActivity"
"2054",2021,"DE","Delaware","Current cigarette smoking among adults","%",14.3,"smoking"
"2055",2021,"AR","Arkansas","Unemployment rate among people 16 years and older in the labor force","%",5.4,"unemployment"
"2056",2021,"AL","Alabama","Routine checkup within the past year among adults","%",76.2,"doctor"
"2057",2021,"DC","District of Columbia","Routine checkup within the past year among adults","%",73.5,"doctor"
"2058",2021,"CT","Connecticut","Living below 150% of the poverty threshold among all people","%",16,"poverty"
"2059",2021,"FL","Florida","Per capita alcohol consumption among people aged 14 years and older","gallons",2.98,"alcohol"
"2060",2021,"DE","Delaware","Frequent mental distress among adults","%",13.9,"mentalDistress"
"2061",2021,"DC","District of Columbia","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"2062",2021,"CA","California","Per capita alcohol consumption among people aged 14 years and older","gallons",2.72,"alcohol"
"2063",2021,"CO","Colorado","Binge drinking prevalence among adults","%",19.4,"BingeDrink"
"2064",2021,"CT","Connecticut","Per capita alcohol consumption among people aged 14 years and older","gallons",2.53,"alcohol"
"2065",2021,"CO","Colorado","Living below 150% of the poverty threshold among all people","%",15.8,"poverty"
"2066",2021,"AR","Arkansas","High school completion among adults aged 18-24","%",88.8,"highSchool"
"2067",2021,"CA","California","Average mentally unhealthy days among adults","Number",3.9,"badDays"
"2068",2021,"CA","California","Routine checkup within the past year among adults","%",63,"doctor"
"2069",2021,"AL","Alabama","Unemployment rate among people 16 years and older in the labor force","%",5.3,"unemployment"
"2070",2021,"AR","Arkansas","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",231,"cardioDeath"
"2071",2021,"CA","California","Depression among adults","%",15.3,"depression"
"2072",2021,"FL","Florida","Binge drinking prevalence among adults","%",NA,"BingeDrink"
"2073",2021,"CT","Connecticut","Consumed vegetables less than one time daily among adults","%",20.1,"noVeg"
"2074",2021,"CA","California","High school completion among adults aged 18-24","%",90.1,"highSchool"
"2075",2021,"CO","Colorado","Frequent mental distress among adults","%",14.5,"mentalDistress"
"2076",2021,"CA","California","Lack of health insurance among adults aged 18-64 years","%",10.3,"noInsure"
"2077",2021,"CA","California","Consumed vegetables less than one time daily among adults","%",22.5,"noVeg"
"2078",2021,"AR","Arkansas","Lack of health insurance among adults aged 18-64 years","%",11.1,"noInsure"
"2079",2021,"CA","California","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",147.8,"cardioDeath"
"2080",2021,"DC","District of Columbia","Frequent mental distress among adults","%",13.7,"mentalDistress"
"2081",2021,"DC","District of Columbia","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",192.8,"cardioDeath"
"2082",2021,"AK","Alaska","High school completion among adults aged 18-24","%",84.7,"highSchool"
"2083",2021,"CA","California","Consumed fruit less than one time daily among adults","%",36.4,"noFruit"
"2084",2021,"DE","Delaware","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"2085",2021,"AZ","Arizona","Routine checkup within the past year among adults","%",68.6,"doctor"
"2086",2021,"DC","District of Columbia","Current cigarette smoking among adults","%",9.5,"smoking"
"2087",2021,"CA","California","Living below 150% of the poverty threshold among all people","%",20,"poverty"
"2088",2021,"AR","Arkansas","No broadband internet subscription among households","%",14.3,"noInternet"
"2089",2021,"AR","Arkansas","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0.5,"smokeBan"
"2090",2021,"AK","Alaska","Depression among adults","%",19.9,"depression"
"2091",2021,"CO","Colorado","Depression among adults","%",20.7,"depression"
"2092",2021,"DC","District of Columbia","Depression among adults","%",20.4,"depression"
"2093",2021,"DE","Delaware","No leisure-time physical activity among adults","%",26.2,"noActivity"
"2094",2021,"AZ","Arizona","Consumed fruit less than one time daily among adults","%",42.2,"noFruit"
"2095",2021,"CT","Connecticut","High school completion among adults aged 18-24","%",90.2,"highSchool"
"2096",2021,"DE","Delaware","Unemployment rate among people 16 years and older in the labor force","%",5.8,"unemployment"
"2097",2021,"DC","District of Columbia","Unemployment rate among people 16 years and older in the labor force","%",8.4,"unemployment"
"2098",2021,"CO","Colorado","Lack of health insurance among adults aged 18-64 years","%",12.1,"noInsure"
"2099",2021,"DC","District of Columbia","Lack of health insurance among adults aged 18-64 years","%",3.5,"noInsure"
"2100",2021,"AK","Alaska","No leisure-time physical activity among adults","%",20,"noActivity"
"2101",2021,"AR","Arkansas","Living below 150% of the poverty threshold among all people","%",27.2,"poverty"
"2102",2021,"CT","Connecticut","No broadband internet subscription among households","%",7.9,"noInternet"
"2103",2021,"AK","Alaska","Routine checkup within the past year among adults","%",63.3,"doctor"
"2104",2021,"DC","District of Columbia","Consumed vegetables less than one time daily among adults","%",17.7,"noVeg"
"2105",2021,"CO","Colorado","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",15,"smokeBan"
"2106",2021,"DE","Delaware","Living below 150% of the poverty threshold among all people","%",18.6,"poverty"
"2107",2021,"AR","Arkansas","Frequent mental distress among adults","%",19.2,"mentalDistress"
"2108",2021,"AK","Alaska","Per capita alcohol consumption among people aged 14 years and older","gallons",2.92,"alcohol"
"2109",2021,"AZ","Arizona","Obesity among adults","%",31.8,"obesity"
"2110",2021,"CA","California","Current cigarette smoking among adults","%",8.8,"smoking"
"2111",2021,"CT","Connecticut","Binge drinking prevalence among adults","%",14.8,"BingeDrink"
"2112",2021,"AK","Alaska","Consumed fruit less than one time daily among adults","%",42.1,"noFruit"
"2113",2021,"AK","Alaska","Current cigarette smoking among adults","%",17.2,"smoking"
"2114",2021,"CA","California","Frequent mental distress among adults","%",14.7,"mentalDistress"
"2115",2021,"AL","Alabama","Lack of health insurance among adults aged 18-64 years","%",13.4,"noInsure"
"2116",2021,"AZ","Arizona","Lack of health insurance among adults aged 18-64 years","%",12.9,"noInsure"
"2117",2021,"CT","Connecticut","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",136.7,"cardioDeath"
"2118",2021,"CO","Colorado","Consumed vegetables less than one time daily among adults","%",18.7,"noVeg"
"2119",2021,"DE","Delaware","Consumed vegetables less than one time daily among adults","%",21.3,"noVeg"
"2120",2021,"CT","Connecticut","Consumed fruit less than one time daily among adults","%",35.7,"noFruit"
"2121",2021,"CT","Connecticut","Obesity among adults","%",30.6,"obesity"
"2122",2021,"AK","Alaska","Lack of health insurance among adults aged 18-64 years","%",10.8,"noInsure"
"2123",2021,"AR","Arkansas","Consumed fruit less than one time daily among adults","%",45.5,"noFruit"
"2124",2021,"AR","Arkansas","Obesity among adults","%",39.3,"obesity"
"2125",2021,"AK","Alaska","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",47.1,"smokeBan"
"2126",2021,"CA","California","No broadband internet subscription among households","%",7.1,"noInternet"
"2127",2021,"GA","Georgia","No broadband internet subscription among households","%",10,"noInternet"
"2128",2021,"KS","Kansas","Average mentally unhealthy days among adults","Number",3.1,"badDays"
"2129",2021,"ID","Idaho","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",166.4,"cardioDeath"
"2130",2021,"IA","Iowa","Consumed vegetables less than one time daily among adults","%",23.1,"noVeg"
"2131",2021,"IA","Iowa","Lack of health insurance among adults aged 18-64 years","%",7.5,"noInsure"
"2132",2021,"GA","Georgia","Binge drinking prevalence among adults","%",15.1,"BingeDrink"
"2133",2021,"HI","Hawaii","Living below 150% of the poverty threshold among all people","%",16.7,"poverty"
"2134",2021,"IL","Illinois","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",169.8,"cardioDeath"
"2135",2021,"GU","Guam","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"2136",2021,"IA","Iowa","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",184.9,"cardioDeath"
"2137",2021,"IN","Indiana","Depression among adults","%",24.7,"depression"
"2138",2021,"HI","Hawaii","Lack of health insurance among adults aged 18-64 years","%",3.5,"noInsure"
"2139",2021,"GA","Georgia","Living below 150% of the poverty threshold among all people","%",22.4,"poverty"
"2140",2021,"KS","Kansas","Obesity among adults","%",36.7,"obesity"
"2141",2021,"IL","Illinois","Binge drinking prevalence among adults","%",16,"BingeDrink"
"2142",2021,"FL","Florida","No broadband internet subscription among households","%",9.5,"noInternet"
"2143",2021,"IN","Indiana","No leisure-time physical activity among adults","%",25.1,"noActivity"
"2144",2021,"HI","Hawaii","Per capita alcohol consumption among people aged 14 years and older","gallons",2.66,"alcohol"
"2145",2021,"IA","Iowa","Consumed fruit less than one time daily among adults","%",42.3,"noFruit"
"2146",2021,"KS","Kansas","Unemployment rate among people 16 years and older in the labor force","%",4,"unemployment"
"2147",2021,"IA","Iowa","Average mentally unhealthy days among adults","Number",3.1,"badDays"
"2148",2021,"IN","Indiana","High school completion among adults aged 18-24","%",86.4,"highSchool"
"2149",2021,"HI","Hawaii","Consumed vegetables less than one time daily among adults","%",22.3,"noVeg"
"2150",2021,"KS","Kansas","Per capita alcohol consumption among people aged 14 years and older","gallons",2.18,"alcohol"
"2151",2021,"ID","Idaho","Living below 150% of the poverty threshold among all people","%",19.4,"poverty"
"2152",2021,"KS","Kansas","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",176.1,"cardioDeath"
"2153",2021,"IN","Indiana","Average mentally unhealthy days among adults","Number",2.8,"badDays"
"2154",2021,"GU","Guam","Average mentally unhealthy days among adults","Number",2.7,"badDays"
"2155",2021,"IN","Indiana","Frequent mental distress among adults","%",16.5,"mentalDistress"
"2156",2021,"IL","Illinois","Routine checkup within the past year among adults","%",77.8,"doctor"
"2157",2021,"KY","Kentucky","Per capita alcohol consumption among people aged 14 years and older","gallons",2.24,"alcohol"
"2158",2021,"FL","Florida","Living below 150% of the poverty threshold among all people","%",22,"poverty"
"2159",2021,"IL","Illinois","Obesity among adults","%",34.3,"obesity"
"2160",2021,"HI","Hawaii","Current cigarette smoking among adults","%",10.4,"smoking"
"2161",2021,"HI","Hawaii","Routine checkup within the past year among adults","%",72.8,"doctor"
"2162",2021,"IL","Illinois","No broadband internet subscription among households","%",10.3,"noInternet"
"2163",2021,"GA","Georgia","Frequent mental distress among adults","%",14.9,"mentalDistress"
"2164",2021,"IA","Iowa","No leisure-time physical activity among adults","%",23.8,"noActivity"
"2165",2021,"ID","Idaho","Per capita alcohol consumption among people aged 14 years and older","gallons",2,"alcohol"
